,2010,2020,2025,2030,2035,3010,3020,3021,3110,3120,3121,4020,4025,4030,4035,4040,4070,4080,4090,4100,4110,assessment_taken,part_of_day,playtime_vs_avg,time_playing_for,times_took_asses
10796,1,87,0,79,0,187,32,36,182,31,35,245,12,264,44,7,269,0,5,10,0,,1.524239,-0.759964,0,
10797,0,12,1,6,0,155,9,4,152,8,3,182,26,306,63,0,167,0,0,1,8,,1.556186,0,0,
10798,0,12,1,6,0,155,9,4,152,8,3,182,26,306,63,0,167,0,0,1,8,,1.556186,0,7032,
10799,1,31,0,30,0,56,0,3,55,0,3,84,1,99,15,0,11,0,0,1,0,,1.556186,0,626251,
10800,1,2,0,2,0,51,3,1,50,3,1,3,16,21,2,0,20,0,0,1,4,,1.502395,0,68178,
10801,1,22,0,18,0,49,19,19,47,19,19,75,22,83,19,7,195,0,0,12,0,,1.502395,0,84891,
10802,1,22,0,18,0,49,19,19,47,19,19,75,22,83,19,7,195,0,0,12,0,,1.502395,0,92107,
10803,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.502395,0,176433,
10804,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.556186,7.010593,0,
10805,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.556186,5.230242,75281,
10806,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.556186,4.386655,253673,
10807,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.556186,2.919844,147169,
10808,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.556186,2.541145,137566,
10809,4,129,5,113,3,477,76,93,473,76,93,483,111,474,57,40,493,0,1,31,9,,1.556186,2.107273,128522,
10810,2,12,2,12,0,76,8,24,75,8,24,114,31,131,1,2,187,0,1,7,0,,1.502395,0,143660,
10811,2,12,2,12,0,76,8,24,75,8,24,114,31,131,1,2,187,0,1,7,0,0.67,1.502395,0,117266,94
10812,1,34,0,29,0,70,12,18,67,12,18,65,4,98,13,13,53,0,0,2,0,,1.556186,-0.65529,53357,
10813,4,15,2,12,1,195,6,15,193,6,15,62,60,89,8,3,122,0,0,10,7,,1.556186,0,0,
10814,4,15,2,12,1,195,6,15,193,6,15,62,60,89,8,3,122,0,0,10,7,,1.556186,0,0,
10815,4,15,2,12,1,195,6,15,193,6,15,62,60,89,8,3,122,0,0,10,7,,1.556186,0,46704,
10816,4,15,2,12,1,195,6,15,193,6,15,62,60,89,8,3,122,0,0,10,7,,1.556186,0,243406,
10817,4,15,2,12,1,195,6,15,193,6,15,62,60,89,8,3,122,0,0,10,7,,1.502395,-0.734357,46252,
10818,2,113,9,103,8,515,91,91,513,91,91,309,65,375,87,36,1216,0,0,10,0,,1.524239,0,0,
10819,2,113,9,103,8,515,91,91,513,91,91,309,65,375,87,36,1216,0,0,10,0,,1.556186,-9.57234,0,
10820,2,113,9,103,8,515,91,91,513,91,91,309,65,375,87,36,1216,0,0,10,0,,1.556186,-10.36525,95704,152
10821,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.524239,5.519348,168750,
10822,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.524239,2.226787,0,
10823,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.502395,-8.568929,104044,
10824,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.502395,-7.99779,70795,
10825,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.502395,-6.535766,78306,
10826,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.502395,-6.056579,81943,
10827,7,57,5,50,2,358,96,50,351,94,50,300,108,684,108,6,530,0,1,30,12,,1.502395,-5.561328,60510,
10828,4,43,3,35,3,194,25,30,193,24,30,202,26,224,43,27,218,0,0,12,3,,1.502395,-0.014286,0,
10829,4,43,3,35,3,194,25,30,193,24,30,202,26,224,43,27,218,0,0,12,3,,1.502395,0.08134,115454,
10830,4,43,3,35,3,194,25,30,193,24,30,202,26,224,43,27,218,0,0,12,3,,1.502395,0.055016,0,
10831,4,43,3,35,3,194,25,30,193,24,30,202,26,224,43,27,218,0,0,12,3,,1.502395,0.043928,99319,
10832,4,43,3,35,3,194,25,30,193,24,30,202,26,224,43,27,218,0,0,12,3,,1.502395,0.027665,193282,
10833,4,43,3,35,3,194,25,30,193,24,30,202,26,224,43,27,218,0,0,12,3,,1.502395,0.981707,0,
10834,1,18,0,17,0,32,0,6,32,0,6,28,1,39,11,0,20,0,0,1,0,,1.502395,0,146872,
10835,2,16,0,12,0,43,11,15,40,11,15,45,1,20,7,0,127,0,1,2,0,,1.502395,0,269092,
10836,2,16,0,12,0,43,11,15,40,11,15,45,1,20,7,0,127,0,1,2,0,,1.502395,-0.758621,0,
10837,0,1,0,0,0,32,1,0,31,0,0,11,0,49,19,0,88,2,0,1,0,,1.556186,-10.837037,0,
10838,1,18,0,13,0,43,23,14,41,23,14,72,18,118,28,22,97,0,2,12,0,,1.556186,0,152427,
10839,1,18,0,13,0,43,23,14,41,23,14,72,18,118,28,22,97,0,2,12,0,,1.556186,0,141,
10840,1,18,0,13,0,43,23,14,41,23,14,72,18,118,28,22,97,0,2,12,0,0.67,1.556186,0,54045,56
10841,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,0,0,
10842,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,0,205706,
10843,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.524239,17.37234,99540,
10844,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.524239,14.437132,292144,
10845,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.524239,8.612457,0,
10846,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-8.655385,289840,
10847,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-8.503628,0,
10848,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-7.525415,264992,
10849,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-6.720019,93543,
10850,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-7.216793,0,
10851,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-7.017279,0,
10852,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-6.857324,0,
10853,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-6.360611,80656,
10854,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-5.574619,138516,
10855,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-5.28605,55927,
10856,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-5.220765,178775,
10857,15,174,13,155,12,749,46,94,737,45,93,526,172,569,62,57,541,0,5,30,13,,1.502395,-4.524745,120027,
10858,4,67,4,59,1,277,43,38,273,42,38,208,66,256,18,46,248,0,0,29,6,,1.524239,16.500456,0,
10859,4,67,4,59,1,277,43,38,273,42,38,208,66,256,18,46,248,0,0,29,6,,1.524239,13.43801,11606,
10860,4,67,4,59,1,277,43,38,273,42,38,208,66,256,18,46,248,0,0,29,6,,1.746823,1.723325,304435,
10861,4,67,4,59,1,277,43,38,273,42,38,208,66,256,18,46,248,0,0,29,6,,1.746823,1.642815,0,
10862,4,67,4,59,1,277,43,38,273,42,38,208,66,256,18,46,248,0,0,29,6,,1.556186,0.603687,0,
10863,1,47,1,45,0,116,28,56,115,28,55,177,16,151,23,8,235,0,0,5,0,,1.524239,0.103261,0,
10864,1,47,1,45,0,116,28,56,115,28,55,177,16,151,23,8,235,0,0,5,0,,1.524239,0.066434,85193,
10865,3,6,0,5,0,26,0,7,26,0,7,12,21,17,1,0,22,0,0,3,0,,1.502395,0,0,
10866,3,6,0,5,0,26,0,7,26,0,7,12,21,17,1,0,22,0,0,3,0,2.08,1.502395,0,28762,30
10867,3,6,0,5,0,26,0,7,26,0,7,12,21,17,1,0,22,0,0,3,0,,1.502395,0,0,
10868,1,1,1,1,1,28,0,4,28,0,4,26,9,45,0,0,41,0,0,1,0,,1.556186,0,0,
10869,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,,1.502395,0,150602,
10870,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,2.08,1.502395,0,42232,44
10871,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,,1.502395,0,141334,
10872,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,,1.746823,7.726568,139908,
10873,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,,1.502395,-4.039879,98150,
10874,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,,1.502395,-0.442898,46938,
10875,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,0.67,1.502395,-0.437648,137007,156
10876,3,190,39,167,34,784,135,157,771,133,154,547,99,596,127,217,1460,0,4,18,0,,1.502395,-0.397331,226958,
10877,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.556186,0,0,
10878,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.556186,0,120033,
10879,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.524239,14.950462,0,
10880,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.524239,14.32502,0,
10881,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.524239,13.867601,0,
10882,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.502395,-7.242775,0,
10883,5,54,2,45,2,344,30,55,343,30,55,178,67,294,53,12,429,0,7,34,1,,1.502395,-7.982541,180736,
10884,0,131,2,116,2,360,67,68,353,67,67,276,50,264,17,33,172,0,5,35,0,,1.556186,0,28896,
10885,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.556186,0,0,
10886,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.556186,-0.663063,170885,
10887,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.556186,-0.469787,83728,
10888,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.524239,14.841139,0,
10889,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.524239,14.091427,147409,
10890,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.524239,12.58291,182180,
10891,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.556186,-0.409734,173121,
10892,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,1.86,1.556186,-0.406742,38604,40
10893,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.556186,-0.379554,219080,
10894,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.524239,10.407475,97443,
10895,7,149,9,131,5,719,82,123,710,81,119,545,156,639,68,56,763,0,2,63,9,,1.502395,-7.767528,117554,
10896,0,22,0,20,0,28,0,0,28,0,0,46,0,51,5,0,10,0,0,1,0,,1.556186,-2.985366,0,
10897,0,19,0,8,0,153,23,0,152,22,0,71,41,167,27,2,248,0,1,13,10,,1.556186,1.541284,242427,
10898,0,19,0,8,0,153,23,0,152,22,0,71,41,167,27,2,248,0,1,13,10,,1.556186,0.225,8642,
10899,0,19,0,8,0,153,23,0,152,22,0,71,41,167,27,2,248,0,1,13,10,,1.556186,0.190476,0,
10900,0,19,0,8,0,153,23,0,152,22,0,71,41,167,27,2,248,0,1,13,10,,1.556186,3.88425,62694,
10901,0,19,0,8,0,153,23,0,152,22,0,71,41,167,27,2,248,0,1,13,10,,1.556186,3.198438,0,
10902,5,50,4,42,3,150,30,39,147,29,38,134,42,157,25,11,102,0,0,22,1,,1.502395,0,94256,
10903,5,50,4,42,3,150,30,39,147,29,38,134,42,157,25,11,102,0,0,22,1,,1.502395,0,159961,
10904,5,50,4,42,3,150,30,39,147,29,38,134,42,157,25,11,102,0,0,22,1,,1.502395,0,0,
10905,5,50,4,42,3,150,30,39,147,29,38,134,42,157,25,11,102,0,0,22,1,1.14,1.502395,0,49234,34
10906,5,50,4,42,3,150,30,39,147,29,38,134,42,157,25,11,102,0,0,22,1,,1.502395,-1.908755,72755,
10907,5,50,4,42,3,150,30,39,147,29,38,134,42,157,25,11,102,0,0,22,1,,1.502395,-1.510244,0,
10908,3,64,1,59,1,184,29,31,178,29,30,227,26,336,44,26,301,0,2,12,0,,1.502395,-0.074797,543657,
10909,3,64,1,59,1,184,29,31,178,29,30,227,26,336,44,26,301,0,2,12,0,,1.556186,7.921384,0,
10910,3,64,1,59,1,184,29,31,178,29,30,227,26,336,44,26,301,0,2,12,0,1.86,1.556186,7.750769,33088,28
10911,3,64,1,59,1,184,29,31,178,29,30,227,26,336,44,26,301,0,2,12,0,,1.556186,7.095775,0,
10912,3,64,1,59,1,184,29,31,178,29,30,227,26,336,44,26,301,0,2,12,0,0.67,1.556186,6.559896,111212,116
10913,3,18,0,14,0,126,18,36,123,18,36,90,54,212,15,4,392,0,4,7,8,,1.524239,0,0,
10914,3,18,0,14,0,126,18,36,123,18,36,90,54,212,15,4,392,0,4,7,8,,1.524239,0,0,
10915,3,18,0,14,0,126,18,36,123,18,36,90,54,212,15,4,392,0,4,7,8,,1.524239,0,0,
10916,3,18,0,14,0,126,18,36,123,18,36,90,54,212,15,4,392,0,4,7,8,,1.524239,0,0,
10917,3,18,0,14,0,126,18,36,123,18,36,90,54,212,15,4,392,0,4,7,8,,1.502395,-20.052899,72245,
10918,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-0.976,0,
10919,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,5.234807,43498,
10920,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.746823,-6.3804,0,
10921,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.746823,-5.712264,0,
10922,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-4.386391,453007,
10923,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,6.552239,0,
10924,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,6.341431,75338,
10925,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-5.987407,40741,
10926,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-5.931386,0,
10927,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-5.806273,140981,
10928,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-5.610083,0,
10929,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-8.045935,0,
10930,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-7.672757,109837,
10931,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-7.131504,215524,
10932,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-6.35033,219785,
10933,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.502395,-7.820857,48481,
10934,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,10.885933,125180,
10935,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,2.08,1.524239,10.840484,31575,167
10936,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,2.08,1.524239,10.783045,93210,204
10937,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,10.736615,52006,
10938,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,10.480695,17483,
10939,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,0.67,1.524239,10.394238,160643,185
10940,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.524239,10.414374,0,
10941,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,,1.556186,-4.829439,0,
10942,15,377,6,308,5,1398,246,291,1368,241,286,1032,210,1093,190,35,1037,0,0,47,8,2.08,1.556186,-4.8129,31040,299
10943,2,105,3,95,2,315,77,59,306,76,55,307,42,281,71,23,686,0,3,16,0,,1.502395,0,27669,
10944,2,105,3,95,2,315,77,59,306,76,55,307,42,281,71,23,686,0,3,16,0,,1.502395,0,58022,
10945,2,105,3,95,2,315,77,59,306,76,55,307,42,281,71,23,686,0,3,16,0,,1.502395,0.851408,69485,
10946,5,25,3,23,3,127,6,23,123,6,23,64,27,92,10,7,131,0,0,11,3,,1.524239,0,27548,
10947,5,25,3,23,3,127,6,23,123,6,23,64,27,92,10,7,131,0,0,11,3,,1.524239,0.504367,0,
10948,5,25,3,23,3,127,6,23,123,6,23,64,27,92,10,7,131,0,0,11,3,,1.524239,0.348416,57446,
10949,5,25,3,23,3,127,6,23,123,6,23,64,27,92,10,7,131,0,0,11,3,1.14,1.524239,0.321727,78017,55
10950,5,25,3,23,3,127,6,23,123,6,23,64,27,92,10,7,131,0,0,11,3,1.14,1.524239,0.306773,27749,90
10951,0,6,0,2,0,18,17,2,17,16,2,12,0,22,10,0,63,0,4,2,0,,1.502395,-0.963235,0,
10952,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.502395,-0.478571,143823,
10953,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.502395,-0.26378,0,
10954,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.556186,1.658694,137617,
10955,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.556186,1.594164,0,
10956,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.556186,1.508787,0,
10957,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.556186,4.170757,0,
10958,6,189,8,179,5,668,33,110,659,33,109,628,117,667,83,7,808,0,7,46,3,,1.556186,3.31136,71838,
10959,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.556186,-8.115884,221106,
10960,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.556186,-6.530547,99102,
10961,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.502395,-10.767072,730259,
10962,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,2.08,1.502395,-10.637708,26453,26
10963,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.502395,-10.409278,133352,
10964,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.524239,12.367709,217181,
10965,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.524239,11.10767,216503,
10966,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.524239,10.299785,258927,
10967,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.524239,9.5751,0,
10968,10,182,24,175,22,534,50,173,531,50,173,454,98,519,41,144,381,2,0,34,4,,1.524239,8.473957,0,
10969,0,8,1,5,1,250,11,8,248,10,8,47,28,81,56,0,180,0,3,7,0,,1.502395,0,0,
10970,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,0,0,
10971,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,0,75203,
10972,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,0,139090,
10973,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,2.08,1.524239,0,35368,35
10974,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,-0.885417,0,
10975,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,-0.804598,90234,
10976,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,-0.761356,0,
10977,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,-0.602837,148671,
10978,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-10.371252,0,
10979,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-8.857724,99125,
10980,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-8.886372,0,
10981,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-8.261549,70426,
10982,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-8.58656,0,
10983,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-8.499589,0,
10984,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-8.014713,0,
10985,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-7.340189,110135,
10986,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.502395,-7.743912,0,
10987,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.502395,-10.540215,0,
10988,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,11.665686,0,
10989,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.524239,10.994454,363827,
10990,19,215,15,186,12,899,149,185,883,147,185,700,203,803,102,56,1152,16,5,97,15,,1.556186,-3.932879,0,
10991,2,19,5,13,2,131,26,19,128,26,19,111,35,138,24,8,205,0,0,7,0,,1.556186,0,0,
10992,2,19,5,13,2,131,26,19,128,26,19,111,35,138,24,8,205,0,0,7,0,,1.502395,-5.448276,0,
10993,2,19,5,13,2,131,26,19,128,26,19,111,35,138,24,8,205,0,0,7,0,,1.502395,-1.754518,0,
10994,2,19,5,13,2,131,26,19,128,26,19,111,35,138,24,8,205,0,0,7,0,,1.502395,-1.609116,113518,60
10995,0,99,5,84,5,571,85,50,567,84,50,299,98,420,75,22,645,0,2,33,0,,1.556186,0,0,
10996,0,99,5,84,5,571,85,50,567,84,50,299,98,420,75,22,645,0,2,33,0,,1.556186,-0.214286,435456,
10997,0,99,5,84,5,571,85,50,567,84,50,299,98,420,75,22,645,0,2,33,0,,1.556186,-0.794798,99504,
10998,0,99,5,84,5,571,85,50,567,84,50,299,98,420,75,22,645,0,2,33,0,,1.502395,-3.739993,0,
10999,0,99,5,84,5,571,85,50,567,84,50,299,98,420,75,22,645,0,2,33,0,,1.556186,1.354153,370,
11000,1,8,0,7,0,23,1,3,23,1,3,28,10,22,3,0,21,0,0,2,0,,1.502395,0,105987,
11001,1,20,0,16,0,127,19,17,126,19,16,81,20,173,39,31,130,0,3,8,2,,1.556186,0,19966,
11002,1,20,0,16,0,127,19,17,126,19,16,81,20,173,39,31,130,0,3,8,2,,1.502395,-2.820896,163323,
11003,0,12,1,10,0,47,46,14,45,46,14,64,3,65,25,0,167,0,3,4,1,,1.556186,0.904977,0,
11004,1,53,4,47,4,287,24,44,285,22,43,191,20,210,37,16,360,0,0,8,2,,1.556186,4.738903,209805,
11005,2,30,1,28,1,191,1,30,189,1,29,56,41,78,4,7,89,0,0,13,1,,1.502395,0,0,
11006,2,30,1,28,1,191,1,30,189,1,29,56,41,78,4,7,89,0,0,13,1,,1.502395,0,200515,
11007,1,44,1,38,1,149,35,25,147,35,25,153,8,176,59,2,426,0,4,5,2,,1.556186,2.695473,0,
11008,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.556186,0,644732,
11009,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,2.08,1.556186,-0.97541,37841,26
11010,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.556186,-0.757962,0,
11011,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.502395,-8.214714,89473,
11012,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.502395,-3.637442,113561,
11013,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,1.86,1.524239,16.274429,17654,40
11014,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.524239,14.954985,318350,
11015,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.524239,9.793926,1312796,
11016,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,2.08,1.524239,9.730603,35989,218
11017,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.502395,-10.108731,561304,
11018,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.502395,-10.047051,0,
11019,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.502395,-9.931242,79739,86
11020,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.556186,-0.678301,104380,
11021,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,2.08,1.556186,-0.675345,37905,322
11022,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.556186,-0.664542,92633,
11023,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.556186,0.328061,201516,
11024,14,451,15,420,13,891,370,269,883,368,267,1121,81,891,104,81,1869,4,3,66,2,,1.556186,0.326642,44420,198
